web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716569752-438","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24484-appartement-a-louer.html","APPARTEMENT A LOUER","300.000  FCFA","Almadies","media/annonces/pics/bd3b2b34f72403615911ffa5145b1a82.jpg"
"1716569756-439","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-24486-appartement-louer.html","APPARTEMENT À LOUER","800.000  FCFA","Mermoz","media/annonces/pics/2d48d703500e6fccf13d103695de0f63.jpg"
"1716569760-440","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24490-appartement-a-louer.html","APPARTEMENT A LOUER","300.000  FCFA","Ngor","media/annonces/pics/af392a458fe21d6dc551921ad729f14c.jpg"
"1716569767-441","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24512-appartement-a-louer.html","APPARTEMENT A LOUER","200.000  FCFA","Guédiawaye","media/annonces/pics/77b6c9048d686f1f03d1eb36f7f0ff35.jpg"
"1716569770-442","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24531-appartement-a-louer.html","APPARTEMENT A LOUER","240.000  FCFA","Dakar","media/annonces/pics/14d37d7312992790fcaa0df41929d71c.jpg"
"1716569774-443","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","STUDIO A  LOUER","https://www.dakarvente.com/annonce-24533-studio-a-louer.html","STUDIO A  LOUER","160.000  FCFA","Maristes","media/annonces/pics/13dd9c4748026dbb7831ab048adc33a1.jpg"
"1716569778-444","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","MINI STUDIO À LOUER","https://www.dakarvente.com/annonce-24534-mini-studio-louer.html","MINI STUDIO À LOUER","110.000  FCFA","Maristes","media/annonces/pics/9b7eb1afd27b7a99f5ed6c7428ce2ff7.jpg"
"1716569781-445","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24535-appartement-a-louer.html","APPARTEMENT A LOUER","450.000  FCFA","Cité Keur Gorgui","media/annonces/pics/cf19bdccaa3664c9c7a405f51d2b4f0d.jpg"
"1716569785-446","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24538-appartement-a-louer.html","APPARTEMENT A LOUER","300.000  FCFA","Dakar","media/annonces/pics/7412b1484eb7e4b06cd9bf80dc3cb7d4.jpg"
"1716569789-447","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-24541-appartement-louer.html","APPARTEMENT À LOUER","550.000  FCFA","Mamelles","media/annonces/pics/66084c47b37f8d3c28f598939f3baf45.jpg"
"1716569792-448","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24544-appartement-a-louer.html","APPARTEMENT A LOUER","550.000  FCFA","Mamelles","media/annonces/pics/71657d2fb98af190ec0b2b55c0383e3e.jpg"
"1716569796-449","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24547-appartement-a-louer.html","APPARTEMENT A LOUER","300.000  FCFA","Ouakam","media/annonces/pics/416f6c89e8f002f233b5c9125600bb8b.jpg"
"1716569800-450","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24548-appartement-a-louer.html","APPARTEMENT A LOUER","300.000  FCFA","Mamelles","media/annonces/pics/fab9d9dff36eb4d5a45e4115110231ec.jpg"
"1716569804-451","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24549-appartement-a-louer.html","APPARTEMENT A LOUER","450.000  FCFA","Mamelles","media/annonces/pics/ee4912d146b8c378fb78fe4f904591be.jpg"
"1716569808-452","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24550-appartement-a-louer.html","APPARTEMENT A LOUER","700.000  FCFA","Mamelles","media/annonces/pics/e5357bd2a2b09c993cd33c81d82595d6.jpg"
"1716569811-453","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24552-appartement-a-louer.html","APPARTEMENT A LOUER","325.000  FCFA","Ouest Foire","media/annonces/pics/e558bf0036d5ac9b0f6486ea90531470.jpg"
"1716569815-454","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24553-appartement-a-louer.html","APPARTEMENT A LOUER","700.000  FCFA","Mermoz","media/annonces/pics/32cdd8a720be731963d54a73ecf2f78e.jpg"
"1716569818-455","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24555-appartement-a-louer.html","APPARTEMENT A LOUER","700.000  FCFA","Mermoz","media/annonces/pics/f0fc4c72a0ca38629a7c704090dd4e54.jpg"
"1716569821-456","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24557-appartement-a-louer.html","APPARTEMENT A LOUER","1.500.000  FCFA","Fann","media/annonces/pics/c7526f6fccc8f190c1fdc10c26795aae.jpg"
"1716569824-457","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24565-appartement-a-louer.html","APPARTEMENT A LOUER","550.000  FCFA","Mermoz","media/annonces/pics/70b2b92c6355008802522439ce02f87c.jpg"
"1716569828-458","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24566-appartement-a-louer.html","APPARTEMENT A LOUER","500.000  FCFA","Mermoz","media/annonces/pics/34a522d8219edbf6b49cedfe624aabbc.jpg"
"1716569831-459","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24567-appartement-a-louer.html","APPARTEMENT A LOUER","500.000  FCFA","Mermoz","media/annonces/pics/28a5927ae3cc9a7810329da2056ef838.jpg"
"1716569834-460","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=16","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24568-appartement-a-louer.html","APPARTEMENT A LOUER","750.000  FCFA","Mamelles","media/annonces/pics/1d85548a6f2262639a5821ce1446a80a.jpg"
"1716569842-461","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24570-appartement-a-louer.html","APPARTEMENT A LOUER","300.000  FCFA","Mamelles","media/annonces/pics/63fe9e303c80198858802047105f26e0.jpg"
"1716569845-462","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","STUDIO A  LOUER","https://www.dakarvente.com/annonce-24571-studio-a-louer.html","STUDIO A  LOUER","200.000  FCFA","Ouakam","media/annonces/pics/2ed348184447ade2efecf205f876d057.jpg"
"1716569849-463","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24574-appartement-a-louer.html","APPARTEMENT A LOUER","500.000  FCFA","Liberté 6","media/annonces/pics/e3992e78bc786aca6769dbaf4d6d8bb3.jpg"
"1716569854-464","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24579-appartement-a-louer.html","APPARTEMENT A LOUER","1.500.000  FCFA","Mamelles","media/annonces/pics/6dbaa2b6cbbb07420de8f689bb562d23.jpg"
"1716569858-465","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24580-appartement-a-louer.html","APPARTEMENT A LOUER","650.000  FCFA","Mermoz","media/annonces/pics/40b0dfb6597c26013938b9b99eb560f7.jpg"
"1716569861-466","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-24581-appartement-a-louer.html","APPARTEMENT A LOUER","600.000  FCFA","Point E","media/annonces/pics/8a2c2feca9b18ff6cd0f3c929703a7b2.jpg"
"1716569865-467","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER AU POINT E","https://www.dakarvente.com/annonce-24628-appartement-louer-au-point-e.html","APPARTEMENT À LOUER AU POINT E","600.000  FCFA","Point E","media/annonces/pics/6a343ff25a673befb63d0058be9cf521.jpg"
"1716569871-468","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement F3","https://www.dakarvente.com/annonce-24632-appartement-f3.html","Appartement F3","165.000  FCFA","Thiès","media/annonces/pics/22dfc52a39e7b9e84d51a7992ebf679b.jpg"
"1716569875-469","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement  à Louer à Mermoz Pyrotechnique","https://www.dakarvente.com/annonce-24651-appartement-louer-mermoz-pyrotechnique.html","Appartement  à Louer à Mermoz Pyrotechnique","500.000  FCFA","Mermoz","media/annonces/pics/64eb251f17849db1a112553250fb8b8f.jpg"
"1716569878-470","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER À GUÉDIAWAYE","https://www.dakarvente.com/annonce-24658-appartement-louer-gudiawaye.html","APPARTEMENT À LOUER À GUÉDIAWAYE","250.000  FCFA","Guédiawaye","media/annonces/pics/bf787894b208119a4aa1c211b29a7ceb.jpg"
"1716569882-471","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-24659-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","400.000  FCFA","Point E","media/annonces/pics/7b1c6b98e4d2e5049fcb57a21da26f5b.jpg"
"1716569885-472","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER À GRAND DAKAR","https://www.dakarvente.com/annonce-24663-appartement-louer-grand-dakar.html","APPARTEMENT À LOUER À GRAND DAKAR","500.000  FCFA","Grand Dakar","media/annonces/pics/f4f9853c6275dfa52539c8521a40cbf5.jpg"
"1716569889-473","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement à louer à Sacré coeur","https://www.dakarvente.com/annonce-24665-appartement-louer-sacr-coeur.html","Appartement à louer à Sacré coeur","350.000  FCFA","Sacré Coeur","media/annonces/pics/ad40a699c82db4c9737a346826128ef7.jpg"
"1716569893-474","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","STUDIO A LOUER GRAND DAKAR","https://www.dakarvente.com/annonce-24668-studio-a-louer-grand-dakar.html","STUDIO A LOUER GRAND DAKAR","150.000  FCFA","Grand Dakar","media/annonces/pics/d45abb62d196642bee9b5f263dd8caeb.jpg"
"1716569896-475","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER JET D'EAU","https://www.dakarvente.com/annonce-24670-appartement-a-louer-jet-d-eau.html","APPARTEMENT A LOUER JET D'EAU","250.000  FCFA","Biscuiterie","media/annonces/pics/b95d2829692c797bd369926ab2ee1cf7.jpg"
"1716569900-476","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A LIBERTE 6","https://www.dakarvente.com/annonce-24706-appartement-a-louer-a-liberte-6.html","APPARTEMENT A LOUER A LIBERTE 6","350.000  FCFA","Liberté 6","media/annonces/pics/7c12de3daaac27301f36f77eb00a6e35.jpg"
"1716569904-477","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-24736-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","1.800.000  FCFA","Point E","media/annonces/pics/1f4da15ac918445f5347f0efcc8a0994.jpg"
"1716569908-478","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A NGOR","https://www.dakarvente.com/annonce-24737-appartement-a-louer-a-ngor.html","APPARTEMENT A LOUER A NGOR","350.000  FCFA","Ngor","media/annonces/pics/353c9f28d36a070e36c8a1d50f5c53a1.jpg"
"1716569913-479","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement à louer à Sacré cœur","https://www.dakarvente.com/annonce-24740-appartement-louer-sacr-coeur.html","Appartement à louer à Sacré cœur","650.000  FCFA","Sacré Coeur","media/annonces/pics/88ca28ad3eeca8efd4eed1cc0144eb5d.jpg"
"1716569916-480","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","STUDIO A LOUER A LIBERTE 6","https://www.dakarvente.com/annonce-24753-studio-a-louer-a-liberte-6.html","STUDIO A LOUER A LIBERTE 6","225.000  FCFA","Liberté 6","media/annonces/pics/918fe1138e4a0cbfe00c0359da783a23.jpg"
"1716569920-481","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A DAKAR PLATEAU","https://www.dakarvente.com/annonce-24754-appartement-a-louer-a-dakar-plateau.html","APPARTEMENT A LOUER A DAKAR PLATEAU","1.600.000  FCFA","Dakar","media/annonces/pics/e6ba8a4a0b6d6cfe98062b8bfce3176b.jpg"
"1716569923-482","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A LIBERTE 6","https://www.dakarvente.com/annonce-24756-appartement-a-louer-a-liberte-6.html","APPARTEMENT A LOUER A LIBERTE 6","350.000  FCFA","Liberté 6","media/annonces/pics/84826c6359a520a76fa9d230638fbd87.jpg"
"1716569927-483","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement F4","https://www.dakarvente.com/annonce-24849-appartement-f4.html","Appartement F4","200.000  FCFA","Thiès","media/annonces/pics/f4c504a471fbc80f805a18c1b17a5af8.jpg"
"1716569932-484","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A OUEST FOIRE","https://www.dakarvente.com/annonce-24904-appartement-a-louer-a-ouest-foire.html","APPARTEMENT A LOUER A OUEST FOIRE","600.000  FCFA","Ouest Foire","media/annonces/pics/3d5e11878e806db4bcbe86e5b08acdbc.jpg"
"1716569935-485","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","STUDIO A LOUER A NORD FOIRE","https://www.dakarvente.com/annonce-24905-studio-a-louer-a-nord-foire.html","STUDIO A LOUER A NORD FOIRE","160.000  FCFA","Nord Foire","media/annonces/pics/fb2a8de1d677d0b307d2bba262887bcb.jpg"
"1716569939-486","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24925-appartement-a-louer-aux-almadies.html","APPARTEMENT A LOUER AUX ALMADIES","500.000  FCFA","Almadies","media/annonces/pics/1175ab0e876bc80d44aa98cc10d2f197.jpg"
"1716569942-487","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A LIBERTE 6","https://www.dakarvente.com/annonce-24929-appartement-a-louer-a-liberte-6.html","APPARTEMENT A LOUER A LIBERTE 6","450.000  FCFA","Liberté 6","media/annonces/pics/d2ae767a30d2dd7977b9a6b7ff12c1b4.jpg"
"1716569946-488","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","VILLA A LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24944-villa-a-louer-aux-almadies.html","VILLA A LOUER AUX ALMADIES","2.500.000  FCFA","Almadies","media/annonces/pics/37e2452be8a951274fded819dad9bfcc.jpg"
"1716569949-489","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","STUDIO A LOUER A MERMOZ","https://www.dakarvente.com/annonce-24968-studio-a-louer-a-mermoz.html","STUDIO A LOUER A MERMOZ","275.000  FCFA","Mermoz","media/annonces/pics/234ad4e5d7a7cb8d5a0a9740c3c26bb3.jpg"
"1716569952-490","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER À YOFF APIX","https://www.dakarvente.com/annonce-24970-appartement-louer-yoff-apix.html","APPARTEMENT À LOUER À YOFF APIX","200.000  FCFA","Yoff","media/annonces/pics/d4b6c3e1e62ce27aea1b99039b60841a.jpg"
"1716569956-491","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER À OUEST FOIRE","https://www.dakarvente.com/annonce-24971-appartement-louer-ouest-foire.html","APPARTEMENT À LOUER À OUEST FOIRE","250.000  FCFA","Ouest Foire","media/annonces/pics/90e04a9931b6b602b41dcf95a02132a1.jpg"
"1716569959-492","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A OUEST FOIRE","https://www.dakarvente.com/annonce-24974-appartement-a-louer-a-ouest-foire.html","APPARTEMENT A LOUER A OUEST FOIRE","300.000  FCFA","Ouest Foire","media/annonces/pics/4b00c497d94fda9979063ab09f088f86.jpg"
"1716569963-493","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A GUEDIAWAYE","https://www.dakarvente.com/annonce-24975-appartement-a-louer-a-guediawaye.html","APPARTEMENT A LOUER A GUEDIAWAYE","150.000  FCFA","Guédiawaye","media/annonces/pics/e089979ec4b7827875a068a25e045b9f.jpg"
"1716569966-494","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24977-appartement-louer-aux-almadies.html","APPARTEMENT À LOUER AUX ALMADIES","400.000  FCFA","Almadies","media/annonces/pics/4fe22a1ce890c3c3bfb56460b8666bf7.jpg"
"1716569969-495","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-24978-appartement-a-louer-aux-almadies.html","APPARTEMENT A LOUER AUX ALMADIES","175.000  FCFA","Almadies","media/annonces/pics/4dde3b11eba4bbeb640421c6ad8a286e.jpg"
"1716569973-496","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT À LOUER AUX MAMELLES","https://www.dakarvente.com/annonce-24979-appartement-louer-aux-mamelles.html","APPARTEMENT À LOUER AUX MAMELLES","350.000  FCFA","Mamelles","media/annonces/pics/14db25d4e595821ab51a803a2152a5ad.jpg"
"1716569976-497","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER  A OUAKAM","https://www.dakarvente.com/annonce-24983-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER  A OUAKAM","250.000  FCFA","Ouakam","media/annonces/pics/8596b909459d3b80d45a91d786268b2d.jpg"
"1716569979-498","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","APPARTEMENT A LOUER A OUEST FOIRE","https://www.dakarvente.com/annonce-24984-appartement-a-louer-a-ouest-foire.html","APPARTEMENT A LOUER A OUEST FOIRE","250.000  FCFA","Ouest Foire","media/annonces/pics/e8396020a29772bfb0c6e23ade8d750e.jpg"
"1716569982-499","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Location d'appartements","https://www.dakarvente.com/annonce-25021-location-d-appartements.html","Location d'appartements","450.000  FCFA","Almadies","media/annonces/pics/0796ea633252769cade23a2cfab84a23.jpg"
"1716569986-500","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Location de studios","https://www.dakarvente.com/annonce-25022-location-de-studios.html","Location de studios","250.000  FCFA","Almadies","media/annonces/pics/b5df67fe70469d182690452c8a0c83ed.jpg"
"1716569990-501","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement F3","https://www.dakarvente.com/annonce-25027-appartement-f3.html","Appartement F3","150.000  FCFA","Thiès","media/annonces/pics/2c3be1bc515e2a081e04430e8dac2b0a.jpg"
"1716569993-502","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=15","Appartement F3","https://www.dakarvente.com/annonce-25131-appartement-f3.html","Appartement F3","130.000  FCFA","Thiès","media/annonces/pics/8418169d5e2b2cf1b46195b1c05d37cf.jpg"
"1716570003-503","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studio en location à Saly","https://www.dakarvente.com/annonce-25136-studio-en-location-saly.html","Studio en location à Saly","80.000  FCFA","Saly","media/annonces/pics/7a623634f8e2c2668a67ae51f7b4a149.jpg"
"1716570008-504","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Très bel appartement f4 à louer aux mamelles","https://www.dakarvente.com/annonce-25264-trs-bel-appartement-f4-louer-aux-mamelles.html","Très bel appartement f4 à louer aux mamelles","325.000  FCFA","Mamelles","media/annonces/pics/dfa188eccfa794b9a10ebfa8a957365e.jpg"
"1716570012-505","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement F3","https://www.dakarvente.com/annonce-25293-appartement-f3.html","Appartement F3","110.000  FCFA","Thiès","media/annonces/pics/2fdad471409f225c098e9f1b696276bd.jpg"
"1716570017-506","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement F4","https://www.dakarvente.com/annonce-25359-appartement-f4.html","Appartement F4","150.000  FCFA","Thiès","media/annonces/pics/0571716bdc2ab65e273afda84a598c7f.jpg"
"1716570021-507","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-25400-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","35.000  FCFA","Point E","media/annonces/pics/507cc42bc3fd2f5777172a1f1d455d38.jpg"
"1716570025-508","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER PRÊT À HABITER","https://www.dakarvente.com/annonce-25401-appartement-2-chambres-plus-salon-louer-prt-habiter.html","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER PRÊT À HABITER","225.000  FCFA","Yoff","media/annonces/pics/823ae83ba2b7a7fae165395094050143.jpg"
"1716570038-509","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement 3 chambres plus salon","https://www.dakarvente.com/annonce-25407-appartement-3-chambres-plus-salon.html","Appartement 3 chambres plus salon","300.000  FCFA","Ouest Foire","media/annonces/pics/a6a6bc3b3c0be63e17f347f8b8614929.jpg"
"1716570043-510","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 3 CHAMBRES PLUS SALON HAUT STANDING À LOUER AU POINT E","https://www.dakarvente.com/annonce-25419-appartement-3-chambres-plus-salon-haut-standing-louer-au-point-e.html","APPARTEMENT 3 CHAMBRES PLUS SALON HAUT STANDING À LOUER AU POINT E","1.300.000  FCFA","Point E","media/annonces/pics/9de52fedf790ddd56850cfbb2f91c044.jpg"
"1716570047-511","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-25479-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","35.000  FCFA","Point E","media/annonces/pics/f996ae64121e9433b97d12b8ddf9e9e8.jpg"
"1716570051-512","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-25480-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","35.000  FCFA","Dakar","media/annonces/pics/7ac60e8559ea603e190f880f8cabc8a5.jpg"
"1716570055-513","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Appartement meublé à louer au Point E","https://www.dakarvente.com/annonce-25484-appartement-meubl-louer-au-point-e.html","Appartement meublé à louer au Point E","45.000  FCFA","Dakar","media/annonces/pics/59200a2549ba617a522db6739950846b.jpg"
"1716570065-514","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","STUDIO MEUBLÉ A LOUER A SACRÉ COEUR 3 VDN","https://www.dakarvente.com/annonce-25492-studio-meubl-a-louer-a-sacr-coeur-3-vdn.html","STUDIO MEUBLÉ A LOUER A SACRÉ COEUR 3 VDN","35.000  FCFA","Point E","media/annonces/pics/16f59b3c71d99be88bdc57d3ddffb83a.jpg"
"1716570078-515","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studio à louer à Ouakam près du monument","https://www.dakarvente.com/annonce-25503-studio-louer-ouakam-prs-du-monument.html","Studio à louer à Ouakam près du monument","155.000  FCFA","Ouakam","media/annonces/pics/269984b6ba3142a0c17369d8d0030623.jpg"
"1716570083-516","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER EN BORDURE DE ROUTE OUEST FOIRE","https://www.dakarvente.com/annonce-25533-appartement-2-chambres-plus-salon-louer-en-bordure-de-route-ouest-foire.html","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER EN BORDURE DE ROUTE OUEST FOIRE","225.000  FCFA","Ouest Foire","media/annonces/pics/385c29019c8d215ce196da320e29ab75.jpg"
"1716570087-517","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","STUDIO TRÈS NICKEL SÉPARÉ À LOUER SUD FOIRE","https://www.dakarvente.com/annonce-25534-studio-trs-nickel-spar-louer-sud-foire.html","STUDIO TRÈS NICKEL SÉPARÉ À LOUER SUD FOIRE","160.000  FCFA","Sud Foire","media/annonces/pics/e7280291a6839781e2a46e94f9117277.jpg"
"1716570119-518","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER EN BORDURE DE ROUTE OUEST FOIRE","https://www.dakarvente.com/annonce-25559-appartement-2-chambres-plus-salon-louer-en-bordure-de-route-ouest-foire.html","APPARTEMENT 2 CHAMBRES PLUS SALON À LOUER EN BORDURE DE ROUTE OUEST FOIRE","225.000  FCFA","Ouest Foire","media/annonces/pics/cb232b05f46892a4f58310661965f94d.jpg"
"1716570131-519","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=14","Studio séparé à louer à Ouest Foire","https://www.dakarvente.com/annonce-25628-studio-spar-louer-ouest-foire.html","Studio séparé à louer à Ouest Foire","150.000  FCFA","Ouest Foire","media/annonces/pics/7bbd2c945c86faa2e1b4ab1db99b600e.jpg"
