web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716573207-386","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio neuf ( cité mourtada)","https://www.dakarvente.com/annonce-43076-studio-neuf-cit-mourtada.html","Studio neuf ( cité mourtada)","250.000  FCFA","Ouest Foire","media/annonces/pics/d5e54d04e5dde130fd00759abd2a5f91.jpeg"
"1716573235-387","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","UN JOLI APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-43103-un-joli-appartement-louer.html","UN JOLI APPARTEMENT À LOUER","325.000  FCFA","Ngor","media/annonces/pics/5bbbd699d46ad08695fd9edee798441c.jpg"
"1716573383-388","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement F3 à louer aux mamelles monument","https://www.dakarvente.com/annonce-43125-appartement-f3-louer-aux-mamelles-monument.html","Appartement F3 à louer aux mamelles monument","350.000  FCFA","Mamelles","media/annonces/pics/12eeb366b8f9501ea1168ace3bb968f3.jpg"
"1716573477-389","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","APPARTEMENT F3","https://www.dakarvente.com/annonce-43147-appartement-f3.html","APPARTEMENT F3","1.500.000  FCFA","Ouakam","media/annonces/pics/508da3106273c8af37a2f96107d482d8.jpeg"
"1716573497-390","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio meublé disponible à amitiés","https://www.dakarvente.com/annonce-43198-studio-meubl-disponible-amitis.html","Studio meublé disponible à amitiés","30.000  FCFA","Amitié","media/annonces/pics/ef5fc5989abb6783f536ff03ee274999.jpeg"
"1716573522-391","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","un sublime appartement de 3 chambres salon","https://www.dakarvente.com/annonce-43214-un-sublime-appartement-de-3-chambres-salon.html","un sublime appartement de 3 chambres salon","40.000  FCFA","Almadies","media/annonces/pics/5035df967a99c22455040d3cebe054b7.jpeg"
"1716573550-392","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio meublé","https://www.dakarvente.com/annonce-43257-studio-meubl.html","Studio meublé","30.000  FCFA","Liberté 6","media/annonces/pics/6459fd9a1929a7bfa06d64defb24cfc7.jpeg"
"1716573582-393","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio à louer","https://www.dakarvente.com/annonce-43274-studio-louer.html","Studio à louer","180.000  FCFA","Ouest Foire","media/annonces/pics/4db3f29d39eae684de435643d9f251d2.jpeg"
"1716573619-394","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement meublé","https://www.dakarvente.com/annonce-43278-appartement-meubl.html","Appartement meublé","30.000  FCFA","Cité Keur Gorgui","media/annonces/pics/b5b5404e8d94a21995ad853ae7d55c60.jpeg"
"1716573647-395","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","TRÈS BEL APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-43292-trs-bel-appartement-louer.html","TRÈS BEL APPARTEMENT À LOUER","466.000  FCFA","Cité Batrain","media/annonces/pics/fe64c92c5139849c45137a19dda11adc.jpg"
"1716573682-396","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement meublé","https://www.dakarvente.com/annonce-43325-appartement-meubl.html","Appartement meublé","70.000  FCFA","Point E","media/annonces/pics/5caca54cc598342e8bc6ff2a489593e1.jpeg"
"1716573702-397","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Mermoz Appartement meublé","https://www.dakarvente.com/annonce-43352-mermoz-appartement-meubl.html","Mermoz Appartement meublé","50.000  FCFA","Mermoz","media/annonces/pics/16557dd0950015967600dfd070f1f3f5.jpeg"
"1716573730-398","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement a louer","https://www.dakarvente.com/annonce-43373-appartement-a-louer.html","Appartement a louer","300.000  FCFA","Ouest Foire","media/annonces/pics/00536f2e963c0be818ac988585bd7bf4.jpeg"
"1716573933-399","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement 2 chambre salon ( sacree coeur !","https://www.dakarvente.com/annonce-43528-appartement-2-chambre-salon-sacree-coeur.html","Appartement 2 chambre salon ( sacree coeur !","2  FCFA","Sacré Coeur",""
"1716573953-400","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio à louer","https://www.dakarvente.com/annonce-43531-studio-louer.html","Studio à louer","150.000  FCFA","Ouest Foire","media/annonces/pics/36f7e3a52c323b938ad2df9b2e7042f8.jpeg"
"1716573961-401","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio meublé","https://www.dakarvente.com/annonce-43532-studio-meubl.html","Studio meublé","25.000  FCFA","Nord Foire","media/annonces/pics/3111b6cad7200610d266c5a52d10abbb.jpeg"
"1716573968-402","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","APPARTEMENT F4 MEUBLÉ À LOUER VIRAGE","https://www.dakarvente.com/annonce-43543-appartement-f4-meubl-louer-virage.html","APPARTEMENT F4 MEUBLÉ À LOUER VIRAGE","80.000  FCFA","Virage","media/annonces/pics/19953d63d8dc9245aa69e66ddd918939.jpeg"
"1716573991-403","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement meublé composé de 2 chambres salon","https://www.dakarvente.com/annonce-43557-appartement-meubl-compos-de-2-chambres-salon.html","Appartement meublé composé de 2 chambres salon","45.000  FCFA","VDN","media/annonces/pics/8eea0fe18f23434c3fff08f3a50aeafd.jpeg"
"1716574003-404","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Appartement à louer ouakam","https://www.dakarvente.com/annonce-43559-appartement-louer-ouakam.html","Appartement à louer ouakam","828.800  FCFA","Ouakam","media/annonces/pics/d1bab72efa6a743a6ca9f8ca5f07358e.jpeg"
"1716574007-405","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","Studio séparé","https://www.dakarvente.com/annonce-43574-studio-spar.html","Studio séparé","200.000  FCFA","Ouakam","img/nophoto.png"
