web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716566159-260","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","SENDOU  NORD 600M2 ( 4x150m2). A proximité de Bargny et Diamniadio","https://www.dakarvente.com/annonce-40764-sendou-nord-600m2-4x150m2-a-proximit-de-bargny-et-diamniadio.html","SENDOU  NORD 600M2 ( 4x150m2). A proximité de Bargny et Diamniadio","20.000.000  FCFA","Diamniadio","media/annonces/pics/13def4f91c4539a85781dcaf7d99c5fc.jpg"
"1716566163-261","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","terrain de 450 metres carres a la somone","https://www.dakarvente.com/annonce-40778-terrain-de-450-metres-carres-a-la-somone.html","terrain de 450 metres carres a la somone","450  FCFA","Somone","media/annonces/pics/accaa71e52e02c54d3d83856f1b50155.jpg"
"1716566167-262","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain Délibération à Diass Landou","https://www.dakarvente.com/annonce-40787-terrain-dlibration-diass-landou.html","Terrain Délibération à Diass Landou","1.500.000  FCFA","Thiès","media/annonces/pics/dcb7dca0f5af0699d19234c387dc21d2.jpeg"
"1716566170-263","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Délibération","https://www.dakarvente.com/annonce-40788-dlibration.html","Délibération","1.500.000  FCFA","Thiès","media/annonces/pics/b929bd3d044f060021988c1b1cfb8b43.jpeg"
"1716566174-264","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain 8000 mètres carrés à Sandiara","https://www.dakarvente.com/annonce-40812-terrain-8000-mtres-carrs-sandiara.html","Terrain 8000 mètres carrés à Sandiara","40.000.000  FCFA","Mbour","media/annonces/pics/ab873d5d8671e2639d9d6dd10424496b.jpg"
"1716566178-265","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","terrain de 150 mètres carrés au lac rose","https://www.dakarvente.com/annonce-40836-terrain-de-150-mtres-carrs-au-lac-rose.html","terrain de 150 mètres carrés au lac rose","11.000.000  FCFA","Lac rose","media/annonces/pics/f375d5e20ed158949eae67afc7824b12.jpg"
"1716566181-266","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain 10000 mètres carrés à Sandiara","https://www.dakarvente.com/annonce-40855-terrain-10000-mtres-carrs-sandiara.html","Terrain 10000 mètres carrés à Sandiara","30.000.000  FCFA","Mbour","media/annonces/pics/2082fdf1449849b15abea68c9e16810a.jpg"
"1716566186-267","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","lot de terrains de 200 meters carres a yene","https://www.dakarvente.com/annonce-40872-lot-de-terrains-de-200-meters-carres-a-yene.html","lot de terrains de 200 meters carres a yene","2.100.000  FCFA","Diamniadio","media/annonces/pics/5e62e4b3c0bfe456bd5ec09791a6a6e9.jpg"
"1716566189-268","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","1 hectare a sandiara","https://www.dakarvente.com/annonce-40902-1-hectare-a-sandiara.html","1 hectare a sandiara","30.000.000  FCFA","Mbour","media/annonces/pics/2eadb299c0d78da939b37c0e886c4229.jpg"
"1716566194-269","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Vente de terrains","https://www.dakarvente.com/annonce-40903-vente-de-terrains.html","Vente de terrains","900.000  FCFA","Sipres","media/annonces/pics/f545d5d445daad7f6cef5b0f6b0af1e8.jpeg"
"1716566198-270","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","terrain à vendre","https://www.dakarvente.com/annonce-40998-terrain-vendre.html","terrain à vendre","8.000.000  FCFA","Saly","media/annonces/pics/cf1dd40cf2d6ca77c3981c2f49b40b55.jpeg"
"1716566201-271","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain 466 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41008-terrain-466-mtres-carrs-malicounda.html","Terrain 466 mètres carrés à Malicounda","6.000.000  FCFA","Mbour","media/annonces/pics/4f500b285551277cf1e39dc55f7792c1.jpg"
"1716566205-272","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain de 466 mètres carrés à Malicounda","https://www.dakarvente.com/annonce-41017-terrain-de-466-mtres-carrs-malicounda.html","Terrain de 466 mètres carrés à Malicounda","6.000.000  FCFA","Mbour","media/annonces/pics/1ef0688b7f4a73155ab477700ddf3a8e.jpg"
"1716566209-273","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Abib groupe Terrain 150m2 bambilor grome 2 apre station","https://www.dakarvente.com/annonce-41084-abib-groupe-terrain-150m2-bambilor-grome-2-apre-station.html","Abib groupe Terrain 150m2 bambilor grome 2 apre station","2.900.000  FCFA","Rufisque","media/annonces/pics/de8e65c1a379c086063a13117b9c404a.jpg"
"1716566213-274","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Vente de terrains","https://www.dakarvente.com/annonce-41106-vente-de-terrains.html","Vente de terrains","500.000  FCFA","Sipres","media/annonces/pics/1be9396c89f92c62bf5505382634bc0e.jpeg"
"1716566217-275","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain à Keur Massar Parcelles assainies unité 23","https://www.dakarvente.com/annonce-41107-terrain-keur-massar-parcelles-assainies-unit-23.html","Terrain à Keur Massar Parcelles assainies unité 23","15.000.000  FCFA","Keur Massar","media/annonces/pics/5221f6dafd965d6bae0d003383cc8af1.jpg"
"1716566220-276","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrains viabilisés à Diamniadio Ville","https://www.dakarvente.com/annonce-41108-terrains-viabiliss-diamniadio-ville.html","Terrains viabilisés à Diamniadio Ville","13.500.000  FCFA","Diamniadio","media/annonces/pics/939b923624f5e0e7935b75c42fe183b8.jpg"
"1716566224-277","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","un lot de terrains de 1000 metres carres a saly","https://www.dakarvente.com/annonce-41111-un-lot-de-terrains-de-1000-metres-carres-a-saly.html","un lot de terrains de 1000 metres carres a saly","47.000.000  FCFA","Saly","media/annonces/pics/227dcd55badc2c212dae79f2bbd644f4.jpg"
"1716566228-278","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","Terrain 1000 mètres carrés à Saly","https://www.dakarvente.com/annonce-41143-terrain-1000-mtres-carrs-saly.html","Terrain 1000 mètres carrés à Saly","47.000.000  FCFA","Saly","media/annonces/pics/c8d04f36e69485afdaff497c9c3ca5a3.jpg"
"1716566232-279","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","un terrain de 600 metres carres a ngaparou","https://www.dakarvente.com/annonce-41148-un-terrain-de-600-metres-carres-a-ngaparou.html","un terrain de 600 metres carres a ngaparou","55.000.000  FCFA","Ngaparou","media/annonces/pics/51a01ea33c3b21f3a91b36e5923002ec.jpg"
